Age,Revenu,Montant_Pret,Score_Credit,Statut_Emploi,Nb_Prets_Existant,Niveau_Education,Statut_Marital,Pret_Approuve
24,48645.55713494597,29023.674171353203,364,Indépendant,8,Master,Célibataire,1
41,47583.572286388226,26306.12362483333,612,Employé,9,Licence,Célibataire,0
34,75723.98537305828,12624.431359320559,808,Employé,0,Licence,Célibataire,1
29,79519.68100588104,20245.49832403988,413,Chômeur,6,Licence,Célibataire,1
70,56897.394209351995,16786.57469962754,395,Employé,0,Master,Célibataire,1
,,,,,,,,0
29,87369.38788,40371.278969598134,502,Employé,3,Licence,Marié,1
58,64867.97832801079,2379.9976299638765,326,Indépendant,5,Licence,Célibataire,1
43,43562.164569139204,17653.231840777393,550,Etudiant,9,Secondaire,Célibataire,0
21,91507.53299,32117.489071961565,442,Indépendant,4,Licence,Marié,1
45,58779.652979431834,5341.085049664618,368,Retraité,3,Secondaire,Célibataire,1
29,62523.30392861949,13562.525747337495,451,Etudiant,0,Licence,Célibataire,0
33,53207.89948786863,14709.615024323604,311,Employé,8,Licence,Marié,1
72,42204.193474056054,17767.102779460154,803,Employé,3,Secondaire,Célibataire,1
62,30627.211393694164,4040.428403937827,846,Etudiant,4,Secondaire,Célibataire,0
26,72657.36647114577,25952.860603380395,502,Etudiant,0,Secondaire,Marié,0
70,44331.97892206759,26662.87282513144,782,Retraité,2,Secondaire,Marié,1
53,121190.62457993647,25083.753250179478,553,Indépendant,5,Licence,Célibataire,1
72,38278.52834775042,11296.263257089186,801,Employé,9,Secondaire,Marié,1
64,34852.3505,20865.107907872953,395,Etudiant,3,Secondaire,Divorcé,0
39,70202.77431226883,11005.597604309125,456,Etudiant,5,Doctorat,Célibataire,1
51,90586.26957934591,16674.033392284873,706,Chômeur,8,Secondaire,Marié,1
50,61291.793138864436,41534.67927170878,421,Etudiant,3,Master,Célibataire,0
62,71444.84840374549,20956.95377596256,752,Employé,2,Licence,Célibataire,1
33,23129.051650825808,8124.734240128266,534,Etudiant,0,Licence,Célibataire,0
38,46449.76908616466,21803.353406639137,522,Employé,9,Licence,Célibataire,0
33,38527.685417248664,6482.040739366903,549,Etudiant,1,Secondaire,Célibataire,0
36,22099.08300104238,8009.896074849883,738,Employé,2,Master,Marié,1
27,62339.604680477736,9588.768640512091,303,Employé,1,Master,Célibataire,1
20,15143.447567791329,15556.905478043165,712,Employé,7,Secondaire,Divorcé,0
76,33556.080678251026,29369.689955892016,728,Employé,3,Master,Célibataire,1
22,49256.12411973164,25783.98198016839,751,Employé,7,Licence,Marié,1
73,43374.283280978474,25229.95328247328,848,Retraité,6,Master,Marié,1
18,67928.17004414136,9010.754344094576,730,Employé,0,Master,Célibataire,1
66,66111.60384,14586.856445643512,590,Etudiant,3,Secondaire,Marié,0
38,77875.97491870914,22720.011068831882,556,Employé,0,Master,Marié,1
50,75047.67465425355,13716.800146115871,513,Employé,0,Doctorat,Célibataire,1
35,82816.25578722762,17216.335596989014,754,Indépendant,4,Licence,Célibataire,1
48,59961.631999818914,24413.586925299496,516,Indépendant,2,Secondaire,Marié,1
45,66069.33802,16512.27318798698,614,Employé,0,Master,Marié,1
50,70230.27403838382,22260.595891020253,352,Indépendant,4,Licence,Célibataire,1
42,62833.13394782051,35927.28456019569,474,Indépendant,4,Secondaire,Marié,1
51,52056.113801658525,18281.412010130025,446,Employé,9,Master,Célibataire,1
,,,,,,,,0
44,43648.83203340069,25593.70067307358,576,Indépendant,3,Master,Marié,1
40,68432.33659819659,5327.580065132333,694,Chômeur,4,Licence,Veuf,1
26,58119.69651829689,8978.629707364758,537,Employé,0,Secondaire,Célibataire,1
40,46736.524987264704,11664.041169301036,382,Employé,3,Doctorat,Célibataire,1
,,,,,,,,0
29,35792.025444344225,19097.102538931857,330,Indépendant,0,Licence,Marié,1
77,79576.82682,26146.440480818223,766,Indépendant,9,Licence,Célibataire,1
23,61572.35339063575,32551.58416704723,723,Employé,5,Secondaire,Célibataire,0
,,,,,,,,0
69,76170.95499204037,15543.204439467903,444,Employé,2,Licence,Divorcé,1
77,48791.02380411254,-822.4124363,315,Employé,8,Master,Célibataire,1
27,31869.987459755346,20705.89575417338,500,Etudiant,3,Doctorat,Marié,0
28,80424.44578438267,20257.701936949914,321,Employé,9,Master,Célibataire,0
41,49258.060208677736,21829.287535389576,814,Employé,5,Secondaire,Célibataire,1
52,51822.01819582421,41062.40297703333,373,Employé,6,Licence,Célibataire,0
77,60823.60040698355,32405.965461930722,662,Employé,2,Secondaire,Célibataire,1
30,82851.78445580229,27850.60918249986,613,Indépendant,9,Master,Célibataire,1
28,60400.745817326235,10379.228699284002,430,Retraité,1,Licence,Célibataire,1
33,36017.657477095396,14870.052508032564,744,Employé,0,Master,Célibataire,1
72,70877.54008,19051.553930714977,359,Employé,4,Secondaire,Célibataire,1
19,50300.20551476552,12245.928759896464,787,Employé,8,Secondaire,Célibataire,0
41,97758.47943058933,25004.64524985118,707,Employé,9,Doctorat,Célibataire,1
25,59977.60556,23569.088492157047,649,Employé,8,Licence,Célibataire,1
27,15299.290042026674,9116.922069453076,783,Employé,5,Master,Célibataire,1
74,67147.29944311347,31968.167090961244,521,Etudiant,9,Master,Marié,1
18,98891.95584520456,21023.103338088604,454,Employé,4,Licence,Divorcé,1
37,91518.40577090779,2709.288532577488,384,Employé,4,Licence,Marié,1
74,96619.08578,19486.571416550305,808,Employé,1,Licence,Célibataire,1
55,39604.79629237073,22812.06455922905,520,Indépendant,7,Master,Veuf,1
22,78243.04791953557,29727.923614357405,756,Employé,3,Doctorat,Veuf,1
46,45560.10920526576,16625.235968733836,482,Employé,1,Secondaire,Célibataire,0
78,64485.78798833849,28279.38267447207,825,Indépendant,3,Licence,Célibataire,1
42,34540.95142520535,21871.419867702156,778,Employé,6,Secondaire,Marié,1
50,47110.88470234568,6849.453909624206,469,Etudiant,2,Licence,Veuf,0
50,46475.06605272769,5848.332265174862,567,Employé,3,Master,Marié,1
58,77971.10560285233,31225.598701493487,736,Indépendant,3,Master,Marié,1
29,76014.38243339311,31959.84178381769,424,Retraité,5,Licence,Marié,0
70,65536.39458661641,23229.09230404723,313,Employé,7,Secondaire,Veuf,1
79,32991.57163889229,34957.067211800284,458,Chômeur,6,Secondaire,Célibataire,0
26,53767.21132,30566.098490416065,624,Employé,1,Secondaire,Célibataire,1
68,45077.67034114548,26836.28729479721,375,Indépendant,3,Secondaire,Marié,1
68,77393.51513388983,10886.885112663282,483,Etudiant,6,Master,Célibataire,1
63,83563.69705634369,37314.28751032343,805,Indépendant,2,Licence,Célibataire,1
40,81127.71172061766,25363.01432208273,341,Etudiant,0,Secondaire,Célibataire,0
47,44895.61161165959,16141.612253883784,327,Employé,3,Licence,Célibataire,0
70,5209.337554210419,13317.29994694702,533,Employé,6,Secondaire,Célibataire,0
27,24660.762037398912,22567.83781513857,307,Employé,6,Secondaire,Marié,0
69,88432.53956164417,3289.4091516154513,315,Indépendant,1,Master,Célibataire,1
75,51974.90121360352,26996.732753528624,400,Etudiant,6,Secondaire,Marié,0
60,44985.50763469775,10464.291853059733,356,Chômeur,1,Licence,Célibataire,0
39,92853.20586872468,23706.081088242867,745,Employé,7,Licence,Divorcé,1
52,85303.19890976654,14783.796626418405,367,Employé,5,Secondaire,Marié,1
21,60488.97443839573,17355.812872752962,587,Indépendant,1,Secondaire,Veuf,1
75,54131.93817872052,12430.90127234935,687,Etudiant,3,Secondaire,Célibataire,1
39,57357.975743737494,18387.705688191985,644,Employé,8,Secondaire,Célibataire,1
21,64543.25596774932,38893.79546017354,659,Employé,4,Master,Marié,1
67,92000.94562639216,33850.59627048641,496,Employé,6,Licence,Marié,1
58,68449.34848474454,23544.789549954567,788,Employé,7,Licence,Célibataire,1
,,,,,,,,0
21,83385.40218140342,28442.01190692885,359,Employé,9,Doctorat,Marié,1
64,36606.47997951162,31299.703941075564,770,Employé,3,Secondaire,Célibataire,0
57,75097.23784948085,11701.816177924708,337,Employé,7,Master,Marié,1
67,54108.62490676777,19225.61132367798,405,Employé,4,Secondaire,Célibataire,0
69,9678.096084544683,1780.4177043191958,395,Retraité,5,Doctorat,Célibataire,1
,,,,,,,,0
31,39637.64776962629,40650.242577008554,364,Employé,8,Secondaire,Célibataire,0
75,70624.46457185163,20800.826246230856,614,Employé,1,Licence,Marié,1
50,62275.991306805925,-1250.101249,663,Retraité,8,Secondaire,Marié,1
45,63687.33414351328,26088.90516577031,345,Retraité,2,Master,Veuf,1
35,99018.86965373384,10959.108338509197,818,Employé,8,Licence,Célibataire,1
57,34618.20770280375,13366.50558,352,Chômeur,0,Licence,Célibataire,0
64,59451.332916325526,26265.763897910037,677,Employé,0,Secondaire,Célibataire,1
18,66088.71045627631,22545.541255127246,740,Employé,0,Licence,Marié,1
52,45274.537669233294,15118.912246613983,586,Employé,5,Secondaire,Célibataire,1
79,60566.53490165882,13503.943673983356,570,Indépendant,2,Doctorat,Marié,1
35,28001.01332,21258.360552208327,359,Etudiant,5,Licence,Célibataire,0
35,88198.12434550056,15905.344474876325,432,Employé,8,Licence,Célibataire,0
